id,image_path,selected_model,other_model,timestamp
927,2085b.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 16:02:36.573046
928,4783v.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 16:04:15.658605
929,1007p.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:04:26.711616
930,4786a.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 16:04:32.112308
931,3191i.jpg,rhymes-ai/Aria,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 16:04:40.391623
932,4912gg.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-08 16:06:33.781445
933,4792b.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:06:47.05407
934,5521n.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 16:06:54.549038
935,4781r.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 16:06:55.490102
936,2073cc.jpg,llama-v3p2-90b-vision-instruct,nvidia/NVLM-D-72B,2024-11-08 16:07:00.902698
937,4911d.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-08 16:07:04.382332
938,2078i.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 16:07:09.267465
939,4786a.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:07:10.830642
940,4792b.jpg,nvidia/NVLM-D-72B,allenai/Molmo-72B-0924,2024-11-08 16:07:13.359462
941,4792b.jpg,rhymes-ai/Aria,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:07:20.265316
942,904x.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:14:11.590889
943,4786a.jpg,rhymes-ai/Aria,nvidia/NVLM-D-72B,2024-11-08 16:14:23.628811
944,3191i.jpg,allenai/Molmo-72B-0924,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 16:14:40.265372
945,4912gg.jpg,nvidia/NVLM-D-72B,gpt-4o-2024-08-06,2024-11-08 16:19:20.097199
946,4793a.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-08 16:20:04.135578
947,904x.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,allenai/Molmo-72B-0924,2024-11-08 16:20:04.208076
948,3189j.jpg,rhymes-ai/Aria,gpt-4o-2024-08-06,2024-11-08 16:20:08.79074
949,2085b.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 16:20:12.198146
950,2078i.jpg,rhymes-ai/Aria,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 16:20:20.312652
951,4786a.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 16:20:24.507922
952,2077q.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-08 16:20:35.288193
953,287g.jpg,claude-3-5-sonnet-20241022,gpt-4o-2024-08-06,2024-11-08 16:22:44.129781
954,4792b.jpg,OpenGVLab/InternVL2-Llama3-76B,allenai/Molmo-72B-0924,2024-11-08 16:22:49.501059
955,4783v.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 17:56:39.718198
956,5207j.jpg,gemini-1.5-pro,rhymes-ai/Aria,2024-11-08 17:56:49.608101
957,948d.jpg,OpenGVLab/InternVL2-Llama3-76B,gemini-1.5-pro,2024-11-08 17:57:18.493392
958,3192h.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 17:57:33.853558
959,5301p.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 17:58:24.707489
960,284v.jpg,nvidia/NVLM-D-72B,rhymes-ai/Aria,2024-11-08 17:58:33.02091
961,4912gg.jpg,nvidia/NVLM-D-72B,claude-3-5-sonnet-20241022,2024-11-08 17:58:37.527372
962,284v.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 17:59:09.761744
963,4911d.jpg,gemini-1.5-pro,rhymes-ai/Aria,2024-11-08 18:37:57.516183
964,17l.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 18:38:07.387805
965,17l.jpg,Qwen/Qwen2-VL-72B-Instruct,gemini-1.5-pro,2024-11-08 18:38:16.022961
966,286t.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,claude-3-5-sonnet-20241022,2024-11-08 18:38:37.992852
967,1007p.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 18:38:42.08237
968,3192h.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 18:38:49.791585
969,4792b.jpg,OpenGVLab/InternVL2-Llama3-76B,claude-3-5-sonnet-20241022,2024-11-08 18:38:56.815929
970,2085b.jpg,nvidia/NVLM-D-72B,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 18:39:25.658609
971,3189j.jpg,gpt-4o-2024-08-06,nvidia/NVLM-D-72B,2024-11-08 18:39:30.037372
972,3192h.jpg,claude-3-5-sonnet-20241022,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 18:39:37.119163
973,3189j.jpg,Qwen/Qwen2-VL-72B-Instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 18:41:02.539909
974,3193c.jpg,nvidia/NVLM-D-72B,rhymes-ai/Aria,2024-11-08 18:41:14.723037
975,4911d.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-08 18:41:36.748071
976,4781r.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 18:42:48.871396
977,4788oo.jpg,OpenGVLab/InternVL2-Llama3-76B,claude-3-5-sonnet-20241022,2024-11-08 18:43:26.276859
978,5301p.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 18:43:27.304905
979,1007p.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-08 18:43:50.415094
980,4783v.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 18:48:33.242708
981,4793a.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 18:48:35.937368
982,304h.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-08 18:53:41.337708
983,1007p.jpg,allenai/Molmo-72B-0924,nvidia/NVLM-D-72B,2024-11-08 18:53:48.728782
984,904x.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,nvidia/NVLM-D-72B,2024-11-08 18:53:51.390524
985,4788oo.jpg,claude-3-5-sonnet-20241022,gemini-1.5-pro,2024-11-08 18:53:56.172796
986,5207j.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 18:54:34.950104
987,4786a.jpg,rhymes-ai/Aria,allenai/Molmo-72B-0924,2024-11-08 18:54:42.17624
988,2077q.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 18:54:49.487707
989,2085b.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-08 18:55:16.192778
990,284v.jpg,gemini-1.5-pro,llama-v3p2-90b-vision-instruct,2024-11-08 18:55:36.914087
991,1007p.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 18:55:43.746701
992,948d.jpg,OpenGVLab/InternVL2-Llama3-76B,gpt-4o-2024-08-06,2024-11-08 18:56:27.435855
993,3192h.jpg,llama-v3p2-90b-vision-instruct,nvidia/NVLM-D-72B,2024-11-08 18:56:53.964673
994,3189j.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-08 18:57:27.036655
995,5521n.jpg,llama-v3p2-90b-vision-instruct,allenai/Molmo-72B-0924,2024-11-08 18:58:02.56991
996,2085b.jpg,OpenGVLab/InternVL2-Llama3-76B,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 18:58:46.863513
997,3193c.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 19:03:08.112465
998,904x.jpg,llama-v3p2-90b-vision-instruct,nvidia/NVLM-D-72B,2024-11-08 19:03:16.833643
999,5207j.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-08 19:03:27.375257
1000,304h.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:04:26.886891
1001,5207j.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-08 19:06:06.806214
1002,2085b.jpg,Qwen/Qwen2-VL-72B-Instruct,llama-v3p2-90b-vision-instruct,2024-11-08 19:06:46.874217
1003,304h.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-08 19:06:59.004004
1004,4788oo.jpg,gpt-4o-2024-08-06,nvidia/NVLM-D-72B,2024-11-08 19:07:12.764086
1005,4782c.jpg,gemini-1.5-pro,claude-3-5-sonnet-20241022,2024-11-08 19:10:28.618403
1006,5207j.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,allenai/Molmo-72B-0924,2024-11-08 19:11:06.90034
1007,287g.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 19:11:09.59088
1008,5301p.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 19:11:14.963619
1009,4786a.jpg,Qwen/Qwen2-VL-72B-Instruct,gpt-4o-2024-08-06,2024-11-08 19:12:01.4758
1010,4793a.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 19:12:11.960457
1011,2086d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,nvidia/NVLM-D-72B,2024-11-08 19:12:18.05334
1012,4785a.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 19:12:26.130766
1013,5301p.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 19:12:47.869481
1014,5207j.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 19:12:52.738093
1015,4781r.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-08 19:13:13.587856
1016,4792b.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-08 19:13:21.617017
1017,5521n.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:13:26.588452
1018,4783v.jpg,Qwen/Qwen2-VL-72B-Instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 19:15:45.722699
1019,4786a.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-08 19:33:13.777462
1020,4785a.jpg,rhymes-ai/Aria,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:40:13.039243
1021,3192h.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 19:40:28.897443
1022,948d.jpg,gpt-4o-2024-08-06,gemini-1.5-pro,2024-11-08 19:42:15.741228
1023,4792b.jpg,claude-3-5-sonnet-20241022,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 19:42:36.79258
1024,2086d.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:43:06.073914
1025,1007p.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-08 19:43:27.247662
1026,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,allenai/Molmo-72B-0924,2024-11-08 19:43:41.532154
1027,304h.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,claude-3-5-sonnet-20241022,2024-11-08 19:44:12.303862
1028,2086d.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 19:44:28.547374
1029,3191i.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 19:44:34.832371
1030,2073cc.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-08 19:54:36.029329
1031,3189j.jpg,llama-v3p2-90b-vision-instruct,claude-3-5-sonnet-20241022,2024-11-08 19:55:12.98894
1032,286t.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,rhymes-ai/Aria,2024-11-08 19:55:21.395318
1033,2086d.jpg,allenai/Molmo-72B-0924,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:55:31.864303
1034,4792b.jpg,rhymes-ai/Aria,allenai/Molmo-72B-0924,2024-11-08 19:55:51.483087
1035,287g.jpg,gpt-4o-2024-08-06,nvidia/NVLM-D-72B,2024-11-08 19:56:03.746408
1036,4782c.jpg,nvidia/NVLM-D-72B,allenai/Molmo-72B-0924,2024-11-08 19:56:24.080047
1037,4786a.jpg,nvidia/NVLM-D-72B,llama-v3p2-90b-vision-instruct,2024-11-08 19:57:06.926576
1038,17l.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 19:57:34.38281
1039,286t.jpg,allenai/Molmo-72B-0924,llama-v3p2-90b-vision-instruct,2024-11-08 19:57:54.840313
1040,2086d.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 19:58:11.709066
1041,284v.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-08 19:59:13.199541
1042,4786a.jpg,OpenGVLab/InternVL2-Llama3-76B,claude-3-5-sonnet-20241022,2024-11-08 19:59:28.802954
1043,4912gg.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 19:59:41.32876
1044,3192h.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 20:01:12.2964
1045,4785a.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-08 20:01:37.274248
1046,304h.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 20:03:56.83853
1047,4911d.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 20:04:23.253734
1048,4781r.jpg,gemini-1.5-pro,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:04:37.874341
1049,304h.jpg,nvidia/NVLM-D-72B,allenai/Molmo-72B-0924,2024-11-08 20:04:57.316351
1050,5301p.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:05:27.455517
1051,4788oo.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 20:05:41.610874
1052,4785a.jpg,rhymes-ai/Aria,llama-v3p2-90b-vision-instruct,2024-11-08 20:06:41.470844
1053,3191i.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:40:25.515234
1054,3191i.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:40:25.519501
1055,4912gg.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 20:40:43.089537
1056,5521n.jpg,rhymes-ai/Aria,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 20:40:52.299721
1057,2077q.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:41:01.406381
1058,2077q.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:41:07.106984
1059,286t.jpg,OpenGVLab/InternVL2-Llama3-76B,gemini-1.5-pro,2024-11-08 20:41:14.700814
1060,2086d.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:41:19.502405
1061,304h.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 20:41:28.821313
1062,304h.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 20:41:29.333501
1063,4912gg.jpg,OpenGVLab/InternVL2-Llama3-76B,nvidia/NVLM-D-72B,2024-11-08 20:41:29.687924
1064,304h.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 20:41:29.691953
1065,4788oo.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 20:41:40.334497
1066,2078i.jpg,nvidia/NVLM-D-72B,rhymes-ai/Aria,2024-11-08 20:41:47.407659
1067,2086d.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-08 20:42:25.462815
1068,2086d.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-08 20:42:26.657996
1069,5301p.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,nvidia/NVLM-D-72B,2024-11-08 20:42:32.150438
1070,948d.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-08 20:42:38.945453
1071,904x.jpg,claude-3-5-sonnet-20241022,nvidia/NVLM-D-72B,2024-11-08 20:42:42.242164
1072,4786a.jpg,gemini-1.5-pro,llama-v3p2-90b-vision-instruct,2024-11-08 20:42:49.291345
1073,3192h.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-08 20:42:55.888868
1074,4792b.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,claude-3-5-sonnet-20241022,2024-11-08 20:43:09.182486
1075,2085b.jpg,Qwen/Qwen2-VL-72B-Instruct,gemini-1.5-pro,2024-11-08 20:43:09.39826
1076,4792b.jpg,nvidia/NVLM-D-72B,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:43:11.87048
1077,284v.jpg,gpt-4o-2024-08-06,nvidia/NVLM-D-72B,2024-11-08 20:43:22.644966
1078,4786a.jpg,allenai/Molmo-72B-0924,llama-v3p2-90b-vision-instruct,2024-11-08 20:43:40.522641
1079,3191i.jpg,Qwen/Qwen2-VL-72B-Instruct,allenai/Molmo-72B-0924,2024-11-08 20:43:46.433497
1080,948d.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 20:44:51.484712
1081,17l.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:44:58.170154
1082,2077q.jpg,gpt-4o-2024-08-06,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:45:02.834573
1083,3193c.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 20:45:12.88618
1084,287g.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 20:45:21.903915
1085,3192h.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:46:15.488914
1086,4785a.jpg,gemini-1.5-pro,gpt-4o-2024-08-06,2024-11-08 20:46:26.071349
1087,4912gg.jpg,Qwen/Qwen2-VL-72B-Instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:46:33.906861
1088,4781r.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-08 20:46:43.435484
1089,4786a.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 20:48:56.870242
1090,4785a.jpg,nvidia/NVLM-D-72B,rhymes-ai/Aria,2024-11-08 20:49:03.115824
1091,284v.jpg,gemini-1.5-pro,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:49:12.013069
1092,4793a.jpg,rhymes-ai/Aria,llama-v3p2-90b-vision-instruct,2024-11-08 20:49:18.125683
1093,5301p.jpg,Qwen/Qwen2-VL-72B-Instruct,allenai/Molmo-72B-0924,2024-11-08 20:49:30.859241
1094,5207j.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 20:50:23.094437
1095,2073cc.jpg,claude-3-5-sonnet-20241022,gpt-4o-2024-08-06,2024-11-08 20:50:30.061022
1096,3191i.jpg,llama-v3p2-90b-vision-instruct,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 20:50:40.562471
1097,4783v.jpg,nvidia/NVLM-D-72B,gemini-1.5-pro,2024-11-08 20:50:54.150147
1098,904x.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-08 20:59:16.070268
1099,4793a.jpg,gpt-4o-2024-08-06,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 20:59:25.923849
1100,284v.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 20:59:35.028686
1101,2077q.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 20:59:41.682039
1102,284v.jpg,claude-3-5-sonnet-20241022,allenai/Molmo-72B-0924,2024-11-08 20:59:50.099842
1103,4793a.jpg,allenai/Molmo-72B-0924,rhymes-ai/Aria,2024-11-08 20:59:54.175576
1104,304h.jpg,nvidia/NVLM-D-72B,rhymes-ai/Aria,2024-11-08 21:00:06.358455
1105,287g.jpg,nvidia/NVLM-D-72B,claude-3-5-sonnet-20241022,2024-11-08 21:00:12.698883
1106,17l.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,rhymes-ai/Aria,2024-11-08 21:00:19.579803
1107,2077q.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:00:34.483386
1108,4785a.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:00:41.297272
1109,904x.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:00:47.305302
1110,4783v.jpg,claude-3-5-sonnet-20241022,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:00:57.411139
1111,4792b.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 21:01:44.61219
1112,4788oo.jpg,claude-3-5-sonnet-20241022,rhymes-ai/Aria,2024-11-08 21:01:57.714853
1113,287g.jpg,gpt-4o-2024-08-06,allenai/Molmo-72B-0924,2024-11-08 21:02:08.084617
1114,284v.jpg,rhymes-ai/Aria,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:02:20.472298
1115,4785a.jpg,allenai/Molmo-72B-0924,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:02:34.784807
1116,4792b.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 21:03:43.98036
1117,4911d.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 21:03:56.530767
1118,4782c.jpg,gemini-1.5-pro,allenai/Molmo-72B-0924,2024-11-08 21:04:04.970425
1119,3191i.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,allenai/Molmo-72B-0924,2024-11-08 21:04:11.899332
1120,3189j.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 21:04:17.417831
1121,904x.jpg,claude-3-5-sonnet-20241022,llama-v3p2-90b-vision-instruct,2024-11-08 21:04:32.844523
1122,4792b.jpg,Qwen/Qwen2-VL-72B-Instruct,claude-3-5-sonnet-20241022,2024-11-08 21:04:38.906235
1123,4788oo.jpg,llama-v3p2-90b-vision-instruct,allenai/Molmo-72B-0924,2024-11-08 21:04:50.280946
1124,3193c.jpg,gemini-1.5-pro,nvidia/NVLM-D-72B,2024-11-08 21:05:19.44123
1125,4912gg.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 21:05:26.122023
1126,4783v.jpg,rhymes-ai/Aria,OpenGVLab/InternVL2-Llama3-76B,2024-11-08 21:05:38.274251
1127,286t.jpg,allenai/Molmo-72B-0924,gemini-1.5-pro,2024-11-08 21:05:46.724379
1128,4785a.jpg,gpt-4o-2024-08-06,claude-3-5-sonnet-20241022,2024-11-08 21:05:55.540654
1129,284v.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:06:01.611278
1130,948d.jpg,nvidia/NVLM-D-72B,claude-3-5-sonnet-20241022,2024-11-08 21:06:16.005672
1131,5301p.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-08 21:06:50.43393
1132,3189j.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:06:57.537547
1133,4911d.jpg,Qwen/Qwen2-VL-72B-Instruct,rhymes-ai/Aria,2024-11-08 21:07:30.123954
1134,4792b.jpg,Qwen/Qwen2-VL-72B-Instruct,gemini-1.5-pro,2024-11-08 21:22:36.142959
1135,4911d.jpg,allenai/Molmo-72B-0924,claude-3-5-sonnet-20241022,2024-11-08 21:23:20.574283
1136,5207j.jpg,gemini-1.5-pro,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:23:40.696119
1137,4788oo.jpg,gpt-4o-2024-08-06,llama-v3p2-90b-vision-instruct,2024-11-08 21:24:04.553667
1138,904x.jpg,claude-3-5-sonnet-20241022,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:24:13.057034
1139,4793a.jpg,OpenGVLab/InternVL2-Llama3-76B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:24:30.087242
1140,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,rhymes-ai/Aria,2024-11-08 21:24:41.160829
1141,5301p.jpg,gemini-1.5-pro,llama-v3p2-90b-vision-instruct,2024-11-08 21:24:49.515837
1142,4788oo.jpg,gpt-4o-2024-08-06,rhymes-ai/Aria,2024-11-08 21:25:01.02707
1143,4911d.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gpt-4o-2024-08-06,2024-11-08 21:25:10.995043
1144,4786a.jpg,nvidia/NVLM-D-72B,allenai/Molmo-72B-0924,2024-11-08 21:25:34.694395
1145,304h.jpg,allenai/Molmo-72B-0924,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:25:44.465809
1146,3192h.jpg,llama-v3p2-90b-vision-instruct,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:25:58.375372
1147,4783v.jpg,llama-v3p2-90b-vision-instruct,allenai/Molmo-72B-0924,2024-11-08 21:26:15.599707
1148,3191i.jpg,nvidia/NVLM-D-72B,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:26:26.259224
1149,2077q.jpg,Qwen/Qwen2-VL-72B-Instruct,nvidia/NVLM-D-72B,2024-11-08 21:26:50.919565
1150,5207j.jpg,nvidia/NVLM-D-72B,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:27:03.137948
1151,5521n.jpg,gpt-4o-2024-08-06,Qwen/Qwen2-VL-72B-Instruct,2024-11-08 21:27:12.659371
1152,5301p.jpg,nvidia/NVLM-D-72B,llama-v3p2-90b-vision-instruct,2024-11-08 21:27:26.236086
1153,286t.jpg,OpenGVLab/InternVL2-Llama3-76B,llama-v3p2-90b-vision-instruct,2024-11-08 21:27:39.93387
1154,2085b.jpg,gpt-4o-2024-08-06,lmms-lab/llava-onevision-qwen2-72b-ov,2024-11-08 21:27:52.928025
1155,4792b.jpg,lmms-lab/llava-onevision-qwen2-72b-ov,gemini-1.5-pro,2024-11-08 21:28:19.61734
